product	sequences	frame	codon	num_defined_seqs	nonamer_counts	multiple_variants	NN_sites	SN_sites	NS_sites	SS_sites	NN_diffs	SN_diffs	NS_diffs	SS_diffs
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	17	20	1:3:1:1:2:2:1:3:1:2:2:2	TRUE	1.72675438596491	0.866666666666667	0.401315789473684	0	0.357894736842105	0.331578947368421	0.147368421052632	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	18	20	1:4:2:3:3:2:3:1:2	TRUE	1.55952380952381	0.82063492063492	0.61031746031746	0	0.419047619047619	0.461904761904762	0.380952380952381	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	19	21	5:3:5:1:1:3:1:2	TRUE	1.67857142857143	0.333333333333333	0.983333333333333	0	0.19047619047619	0.357142857142857	0.323809523809524	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	20	21	4:6:1:5:1:1:2:1	TRUE	1.72222222222222	0.642857142857143	0.634920634920635	0	0.0714285714285714	0.266666666666667	0.180952380952381	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	21	21	1:2:1:8:1:6:1:1	TRUE	2.11904761904762	0.333333333333333	0.547619047619048	0	0.509523809523809	0.17142857142857101	0.319047619047619	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	22	21	1:3:1:8:1:1:6	TRUE	2.11111111111111	0.365079365079365	0.523809523809524	0	0.0952380952380952	0	0.380952380952381	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	23	21	1:1:12:1:1:4:1	FALSE	1.85714285714286	1	0.142857142857143	0	0.0904761904761905	0	0.00476190476190476	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	24	21	5:1:1:12:1:1	TRUE	1.06349206349206	0.968253968253968	0.968253968253968	0	0.257142857142857	0	0.519047619047619	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	25	21	1:4:1:1:13:1	FALSE	0.825396825396825	1	1.17460317460317	0	0.019047619047619	0	0.0761904761904762	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	26	21	1:1:13:1:4:1	FALSE	1.0031746031746	1	0.968253968253968	0	0	0	0.4	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	27	21	1:1:13:1:1:3:1	TRUE	2.3015873015873	0.365079365079365	0.333333333333333	0	0.428571428571429	0	0.380952380952381	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	28	21	1:1:13:1:1:2:1:1	TRUE	0.817460317460317	0.976190476190476	1.20634920634921	0	0.00952380952380952	0	0.552380952380952	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	29	21	14:1:1:3:1:1	FALSE	1.07936507936508	0.952380952380953	0.968253968253968	0	0	0	0.271428571428571	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	30	21	1:1:14:1:3:1	TRUE	2.17460317460317	0.492063492063492	0.333333333333333	0	0.380952380952381	0.380952380952381	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	31	21	7:1:7:1:1:4	FALSE	1.3968253968254	1	0.603174603174603	0	0.161904761904762	0	0.0238095238095238	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	32	21	1:7:1:11:1	FALSE	0.793650793650793	1	1.20634920634921	0	0	0.552380952380952	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	33	21	7:1:1:1:11	FALSE	1.23809523809524	1	0.761904761904762	0	0	0.185714285714286	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	34	21	1:18:1:1	TRUE	1.17460317460317	1	0.825396825396825	0	0.0904761904761905	0.266666666666667	0.00476190476190476	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	35	21	1:1:3:15:1	FALSE	1.36507936507936	0.666666666666667	0.968253968253968	0	0	0.180952380952381	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	36	21	3:5:10:1:2	FALSE	0.880952380952381	1	1.11904761904762	0	0	0.40952380952381	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	37	21	3:5:8:2:1:1:1	FALSE	1.26984126984127	0.825396825396826	0.650793650793651	0.253968253968254	0.0714285714285714	0	0.30952380952381	0.185714285714286
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	38	21	5:11:2:2:1	FALSE	1.61904761904762	0.333333333333333	0.0476190476190476	0	0	0.257142857142857	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	39	21	4:1:13:1:2	FALSE	1.66666666666667	1	0.333333333333333	0	0	0	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	40	21	2:2:1:1:14:1	TRUE	1	1	1	0	0	0.180952380952381	0.428571428571429	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	41	21	2:2:1:1:14:1	TRUE	1.6984126984127	0.904761904761905	0.365079365079365	0.0317460317460317	0.019047619047619	0.166666666666667	0.247619047619048	0.00952380952380952
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	42	21	1:15:1:1:2:1	FALSE	1.02380952380952	1	0.976190476190476	0	0	0	0.0952380952380952	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	43	21	1:18:1:1	FALSE	1.46825396825397	0.515873015873016	1.01587301587302	0	0	0.0952380952380952	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	44	21	1:1:18:1	FALSE	1.05555555555556	0.968253968253968	0.928571428571429	0.0476190476190476	0	0	0.180952380952381	0.00476190476190476
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	45	21	1:1:19	FALSE	2.66666666666667	0	0.333333333333333	0	0	0	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	46	21	7:14	FALSE	0.666666666666667	1	1.33333333333333	0	0	0	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	47	21	7:7:7	FALSE	1.5	0.833333333333333	0.666666666666667	0	0	0	0.466666666666667	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	48	21	7:7:7	FALSE	1.5	0.833333333333333	0.666666666666667	0	0	0	0.466666666666667	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	49	21	7:14	FALSE	1.66666666666667	1	0.333333333333333	0	0	0	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	50	21	21	FALSE	0.666666666666667	1	1.33333333333333	0	0	0	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	51	21	1:11:1:8	FALSE	1.66666666666667	1	0.333333333333333	0	0	0	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	52	21	1:11:1:8	TRUE	1.96825396825397	0.698412698412698	0.317460317460317	0.0158730158730159	0.138095238095238	0.0523809523809524	0.471428571428571	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	53	21	1:11:1:8	FALSE	1.32539682539683	1	0.674603174603175	0	0	0	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	54	21	21	FALSE	1.33333333333333	1	0.666666666666667	0	0	0	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	55	21	21	FALSE	1	1	1	0	0	0	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	56	21	12:9	FALSE	2.33333333333333	0.333333333333333	0.333333333333333	0	0	0	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	57	21	1:11:9	FALSE	2.45238095238095	0.333333333333333	0.214285714285714	0	0	0.514285714285714	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	58	21	1:11:8:1	TRUE	2.33333333333333	0.333333333333333	0.333333333333333	0	0.0952380952380952	0.0952380952380952	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	59	21	1:5:1:1:10:2:1	FALSE	0.936507936507936	1	1.06349206349206	0	0.0666666666666667	0	0.0285714285714286	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	60	21	5:1:2:9:1:2:1	TRUE	0.965873015873016	1	1.02936507936508	0	0	0.419047619047619	0.495238095238095	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	61	21	6:1:1:1:2:1:1:5:1:2	FALSE	1.69047619047619	0.333333333333333	0.976190476190476	0	0	0.0952380952380952	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	62	21	1:8:1:4:5:1:1	FALSE	0.852380952380952	0.185714285714286	0.317460317460317	0.0158730158730159	0.0952380952380952	0	0.471428571428571	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	63	21	1:2:5:1:2:1:3:5:1	FALSE	1.12261904761905	0.575	0.459523809523809	0	0	0.019047619047619	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	64	21	1:1:1:1:2:1:5:7:1:1	TRUE	1.62063492063492	1	0.365079365079365	0	0.142857142857143	0.542857142857143	0.133333333333333	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	65	21	3:1:1:2:5:7:1:1	TRUE	1.07936507936508	0.968253968253968	0.952380952380952	0	0	0.523809523809524	0.257142857142857	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	66	21	4:6:1:5:2:1:1:1	TRUE	2.00793650793651	0.333333333333333	0.658730158730159	0	0.495238095238095	0.133333333333333	0.380952380952381	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	67	21	3:2:1:1:6:1:1:4:2	TRUE	1.85714285714286	0.333333333333333	0.761904761904762	0.0476190476190476	0.504761904761905	0.423809523809524	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	68	21	6:1:4:6:2:1:1	TRUE	1.78571428571429	0.73015873015873	0.468253968253968	0.0158730158730159	0.404761904761905	0.561904761904762	0	0.00476190476190476
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	69	21	1:2:8:1:6:1:1:1	FALSE	2.4047619047619	0	0.595238095238095	0	0	0	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	70	21	2:1:1:1:6:6:2:1:1	FALSE	1.66666666666667	0.333333333333333	1	0	0.0952380952380952	0.242857142857143	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	71	21	2:1:1:1:6:3:3:2:1:1	TRUE	1.40079365079365	0.75	0.261904761904762	0.158730158730159	0.161904761904762	0.20952380952381	0.17142857142857101	0.0857142857142857
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	72	21	1:1:2:6:1:2:1:1:1:1:1:2:1	TRUE	1.17460317460317	0.952380952380952	0.658730158730158	0	0.180952380952381	0.447619047619048	0.180952380952381	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	73	21	1:1:2:1:6:1:2:1:1:1:1:1:1:1	TRUE	1.3015873015873	0.761904761904762	0.80952380952381	0.126984126984127	0.0666666666666667	0.719047619047619	0.385714285714286	0.1
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	74	21	1:2:1:2:1:1:6:1:1:1:2:2	TRUE	1.32539682539683	0.968253968253968	0.706349206349206	0	0.380952380952381	0.428571428571429	0.0952380952380952	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	75	21	1:2:1:5:6:1:2:1:2	TRUE	1.76984126984127	0.333333333333333	0.896825396825397	0	0	0.523809523809524	0.180952380952381	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	76	21	1:4:2:1:1:6:1:3:1:1	TRUE	1.73015873015873	0.936507936507937	0.333333333333333	0	0	0.380952380952381	0.180952380952381	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	77	21	1:1:1:4:2:6:1:1:2:2	TRUE	1.41269841269841	0.587301587301587	1	0	0.0952380952380952	0.433333333333333	0.685714285714286	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	78	21	1:1:3:1:2:2:2:1:6:1:1	FALSE	2.25396825396825	0.333333333333333	0.412698412698413	0	0.380952380952381	0.29047619047619	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	79	21	2:1:1:1:1:2:4:6:1:1:1	TRUE	1.48134920634921	0.841666666666667	0.645238095238095	0.0317460317460317	0.0761904761904762	0.385714285714286	0.428571428571429	0.0380952380952381
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	80	21	2:5:1:6:1:1:1:4	TRUE	1.56944444444444	0.888888888888889	0.541666666666667	0	0.152380952380952	0.180952380952381	0.428571428571429	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	81	21	1:6:1:1:2:4:4:1:1	FALSE	2.07142857142857	0.5	0.428571428571428	0	0	0.257142857142857	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	82	21	1:5:1:1:6:3:1:1:2	TRUE	1.66666666666667	0.333333333333333	1	0	0.0952380952380952	0.466666666666667	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	83	21	1:4:2:2:1:1:5:1:3:1	TRUE	1.80952380952381	0.428571428571429	0.476190476190476	0.285714285714286	0.119047619047619	0.371428571428571	0.204761904761905	0.214285714285714
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	84	21	2:2:1:1:5:1:4:2:1:1:1	TRUE	1.39047619047619	0.966666666666667	0.0714285714285714	0.571428571428571	0.00952380952380952	0.252380952380952	0.00476190476190476	0.176190476190476
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	85	21	4:2:5:2:2:1:1:1:1:1:1	TRUE	1.525	0.968253968253968	0.0484126984126984	0.458333333333333	0.1	0.566666666666667	0	0.0904761904761905
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	86	21	1:4:2:6:3:2:1:1:1	TRUE	1.38888888888889	0.944444444444445	0.380952380952381	0.285714285714286	0.161904761904762	0.766666666666667	0.0428571428571429	0.0476190476190476
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	87	21	1:1:6:2:2:2:1:4:1:1	TRUE	1.43650793650794	0.531746031746032	1.03174603174603	0	0.19047619047619	0	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	88	21	1:1:1:5:6:1:5:1	TRUE	1.08015873015873	0.628571428571429	0.516666666666667	0.0317460317460317	0.17142857142857101	0.0333333333333333	0.17142857142857101	0.00476190476190476
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	89	21	1:1:2:3:6:1:5:1:1	FALSE	1.36666666666667	1	0.261904761904762	0	0	0.428571428571429	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	90	21	6:2:1:1:3:2:6	TRUE	1.6984126984127	0.777777777777778	0.523809523809524	0	0	0.495238095238095	0.466666666666667	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	91	21	6:6:2:1:1:2:1:1:1	FALSE	1.41269841269841	1	0.587301587301587	0	0	0.523809523809524	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	92	21	6:2:1:1:1:1:8:1	TRUE	1.20634920634921	1	0.793650793650794	0	0.142857142857143	0.266666666666667	0.0476190476190476	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	93	21	1:1:1:5:9:1:1:1:1	FALSE	2.20634920634921	0.333333333333333	0.46031746031746	0	0	0.523809523809524	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	94	21	1:1:1:3:1:2:1:1:1:8:1	TRUE	1.25396825396825	0.904761904761905	0.777777777777778	0.0634920634920635	0.0952380952380952	0.319047619047619	0.142857142857143	0.114285714285714
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	95	21	1:1:1:1:3:1:2:8:1:1:1	TRUE	1.97619047619048	0.555555555555556	0.0317460317460317	0.436507936507936	0	0.495238095238095	0	0.466666666666667
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	96	21	1:2:3:1:2:2:1:1:6:2	FALSE	1.16666666666667	1	0.761904761904762	0.0714285714285714	0	0.342857142857143	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	97	21	2:1:1:2:1:6:3:5	TRUE	1.34444444444444	0.866666666666667	0.387301587301587	0.134920634920635	0.428571428571429	0.219047619047619	0.119047619047619	0.0619047619047619
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	98	21	2:1:1:4:2:1:4:6	FALSE	0.977777777777778	1	0.888888888888889	0	0	0	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	99	21	1:4:2:10:1:1:1:1	TRUE	0.777777777777778	1	1.22222222222222	0	0.0952380952380952	0.514285714285714	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	100	21	1:4:2:6:1:3:1:1:1:1	TRUE	1.18253968253968	0.976190476190476	0.841269841269841	0	0.0238095238095238	0.580952380952381	0.0714285714285714	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	101	21	1:5:1:3:1:1:1:6:1:1	TRUE	1.625	0.275	1.06825396825397	0.0317460317460318	0.247619047619048	0.152380952380952	0.480952380952381	0.0142857142857143
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	102	21	2:5:6:1:1:1:4:1	FALSE	2.32619047619048	0.333333333333333	0.34047619047619	0	0	0.514285714285714	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	103	21	2:1:1:1:3:1:5:6:1	TRUE	1.66666666666667	1	0.333333333333333	0	0.0952380952380952	0.695238095238095	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	104	21	2:5:1:1:1:1:2:1:6:1	TRUE	1.88888888888889	0.523809523809524	0.587301587301587	0	0.571428571428571	0.152380952380952	0.0571428571428571	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	105	21	1:3:1:11:1:2:1:1	FALSE	2.23809523809524	0.333333333333333	0.428571428571428	0	0	0.380952380952381	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	106	21	1:1:3:2:1:2:11	TRUE	1.95238095238095	0.555555555555555	0.26984126984127	0.222222222222222	0.0714285714285714	0.452380952380952	0.395238095238095	0.0714285714285714
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	107	21	1:2:1:1:2:8:6	TRUE	1.46031746031746	0.968253968253968	0.571428571428571	0	0.0952380952380952	0.428571428571429	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	108	21	8:1:6:1:1:2:1:1	TRUE	1.23809523809524	0.873015873015873	0.873015873015873	0.0158730158730159	0	0.452380952380952	0.495238095238095	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	109	21	4:4:1:1:6:1:1:2:1	TRUE	1.14206349206349	1	0.842063492063492	0.0158730158730159	0.180952380952381	0.17142857142857101	0.0952380952380952	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	110	21	1:2:1:4:1:5:2:2:2:1	FALSE	1.88333333333333	1	0.116666666666667	0	0	0.566666666666667	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	111	21	1:1:4:1:5:2:2:2:3	FALSE	0.0317460317460317	0	0.634920634920635	0.333333333333333	0	0	0	0.466666666666667
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	112	21	1:1:5:1:1:2:2:5:1:2	TRUE	1.25396825396825	0.746031746031746	0	0	0.0952380952380952	0.6	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	113	21	6:1:1:1:2:4:1:1:2:1:1	FALSE	1.34920634920635	1	0.650793650793651	0	0	0.380952380952381	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	114	21	1:2:2:2:4:1:1:1:6:1	TRUE	1.8015873015873	0.484126984126984	0.714285714285714	0	0.166666666666667	0.495238095238095	0.457142857142857	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	115	21	2:5:1:1:2:1:2:6:1	TRUE	1.66666666666667	0.746031746031746	0.253968253968254	0.333333333333333	0	0.495238095238095	0	0.495238095238095
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	116	21	6:1:1:1:2:2:1:1:1:1:2:2	FALSE	2.48571428571429	0.333333333333333	0.0476190476190476	0	0	0.323809523809524	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	117	21	1:1:1:1:2:1:1:1:2:6:2:1:1	TRUE	1.95238095238095	0.603174603174603	0.444444444444444	0	1.02857142857143	0.495238095238095	0.238095238095238	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	118	21	1:3:1:1:2:1:1:1:1:1:6:1:1	TRUE	0.873015873015873	0.785714285714286	0.880952380952381	0.0317460317460318	0.0666666666666667	0.138095238095238	0.542857142857143	0.00476190476190476
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	119	21	3:6:1:1:2:1:2:1:1:1:1:1	TRUE	1.77380952380952	0.404761904761905	0.607142857142857	0	0.69047619047619	0.366666666666667	0.119047619047619	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	120	21	6:2:1:1:1:2:3:2:1:1:1	TRUE	1.3968253968254	0.603174603174603	1	0	0.504761904761905	0.6	0.428571428571429	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	121	21	6:1:3:1:1:2:2:3:2	TRUE	1.93968253968254	0.542857142857143	0.46031746031746	0	0.638095238095238	0.380952380952381	0.114285714285714	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	122	21	1:1:2:2:1:1:5:6:2	FALSE	1.66666666666667	0.333333333333333	0.504761904761905	0.466666666666667	0	0.180952380952381	0	0
../../../Sarbecovirus_n21_ALN_FINAL_v2_ORF3a.fasta	all	ss13	123	21	4:4:3:1:4:3:1:1	TRUE	1.34603174603175	0.933333333333333	0.663492063492063	0	0.523809523809524	0.0761904761904762	0.0428571428571429	0
