s45	4	12	0	2
s45	5	13	0	2
s45	6	14	1	3
s45	7	15	4	7
s45	8	16	1	8
s45	9	17	1	9
s45	10	18	0	9
s45	11	19	4	11
s45	12	20	1	12
s45	13	21	0	12
s45	14	22	0	12
s46	1	9	1	1
s46	2	10	3	4
s46	3	11	0	4
s46	4	12	0	4
s46	5	13	0	4
s46	6	14	0	4
s46	7	15	1	5
s46	8	16	0	5
s46	9	17	0	5
s46	10	18	0	4
s46	11	19	4	5
s46	12	20	4	9
s46	13	21	1	10
s46	14	22	0	10
s47	1	9	0	0
s47	2	10	1	1
s47	3	11	2	3
s47	4	12	0	3
s47	5	13	0	3
s47	6	14	0	3
s47	7	15	4	7
s47	8	16	0	7
s47	9	17	0	7
s47	10	18	4	11
s47	11	19	0	10
s47	12	20	0	8
s47	13	21	0	8
s47	14	22	1	9
s48	1	9	0	0
s48	2	10	2	2
s48	3	11	4	6
s48	4	12	0	6
s48	5	13	4	10
s48	6	14	0	10
s48	7	15	1	11
s48	8	16	0	11
s48	9	17	0	11
s48	10	18	0	11
s48	11	19	3	12
s48	12	20	0	8
s48	13	21	0	8
s48	14	22	0	4
s49	1	9	0	0
s49	2	10	0	0
s49	3	11	1	1
s49	4	12	0	1
s49	5	13	4	5
s49	6	14	0	5
s49	7	15	3	8
s49	8	16	0	8
s49	9	17	0	8
s49	10	18	0	8
s49	11	19	2	10
s49	12	20	1	10
s49	13	21	5	15
s49	14	22	2	13
s50	1	9	0	0
s50	2	10	0	0
s50	3	11	1	1
s50	4	12	0	1
s50	5	13	0	1
s50	6	14	1	2
s50	7	15	1	3
s50	8	16	0	3
s50	9	17	0	3
s50	10	18	0	3
s50	11	19	0	3
s50	12	20	0	2
s50	13	21	1	3
s50	14	22	0	3
s51	1	9	2	2
s51	2	10	0	2
s51	3	11	2	4
s51	4	12	0	4
s51	5	13	2	6
s51	6	14	0	6
s51	7	15	0	6
s51	8	16	0	6
s51	9	17	1	7
s51	10	18	0	5
s51	11	19	4	9
s51	12	20	1	8
s51	13	21	7	15
s51	14	22	1	14
s52	1	9	0	0
s52	2	10	0	0
s52	3	11	1	1
s52	4	12	1	2
s52	5	13	2	4
s52	6	14	1	5
s52	7	15	4	9
s52	8	16	1	10
s52	9	17	1	11
s52	10	18	1	12
s52	11	19	2	14
s52	12	20	1	14
s52	13	21	0	13
s52	14	22	0	11
s53	1	9	2	2
s53	2	10	0	2
s53	3	11	0	2
s53	4	12	4	6
s53	5	13	1	7
s53	6	14	0	7
s53	7	15	0	7
s53	8	16	1	8
s53	9	17	4	12
s53	10	18	0	10
s53	11	19	1	11
s53	12	20	0	11
s53	13	21	0	7
s53	14	22	1	7
s54	1	9	0	0
s54	2	10	0	0
s54	3	11	2	2
s54	4	12	1	3
s54	5	13	4	7
s54	6	14	2	9
s54	7	15	0	9
s54	8	16	0	9
s54	9	17	0	9
s54	10	18	0	9
s54	11	19	3	12
s54	12	20	0	10
s54	13	21	1	10
s54	14	22	0	6
s55	1	9	1	1
s55	2	10	0	1
s55	3	11	0	1
s55	4	12	0	1
s55	5	13	0	1
s55	6	14	0	1
s55	7	15	2	3
s55	8	16	0	3
s55	9	17	4	7
s55	10	18	1	7
s55	11	19	0	7
s55	12	20	0	7
s55	13	21	0	7
s55	14	22	0	7
s56	1	9	1	1
s56	2	10	1	2
s56	3	11	1	3
s56	4	12	0	3
s56	5	13	3	6
s56	6	14	2	8
s56	7	15	0	8
s56	8	16	2	10
s56	9	17	1	11
s56	10	18	1	11
s56	11	19	3	13
s56	12	20	1	13
s56	13	21	0	13
s56	14	22	6	16
s57	1	9	1	1
s57	2	10	0	1
s57	3	11	4	5
s57	4	12	0	5
s57	5	13	1	6
s57	6	14	0	6
s57	7	15	1	7
s57	8	16	0	7
s57	9	17	2	9
s57	10	18	0	8
s57	11	19	2	10
s57	12	20	0	6
s57	13	21	0	6
s57	14	22	2	7
s58	1	9	1	1
s58	2	10	0	1
s58	3	11	0	1
s58	4	12	0	1
s58	5	13	3	4
s58	6	14	1	5
s58	7	15	4	9
s58	8	16	2	11
s58	9	17	1	12
s58	10	18	4	15
s58	11	19	0	15
s58	12	20	1	16
s58	13	21	2	18
s58	14	22	1	16
s59	1	9	1	1
s59	2	10	1	2
s59	3	11	0	2
s59	4	12	1	3
s59	5	13	0	3
s59	6	14	2	5
s59	7	15	0	5
s59	8	16	0	5
s59	9	17	0	5
s59	10	18	0	4
s59	11	19	0	3
s59	12	20	2	5
s59	13	21	0	4
s59	14	22	0	4
s60	1	9	1	1
s60	2	10	1	2
s60	3	11	0	2
s60	4	12	2	4
s60	5	13	0	4
s60	6	14	0	4
s60	7	15	2	6
s60	8	16	1	7
s60	9	17	0	7
s60	10	18	1	7
s60	11	19	1	7
s60	12	20	0	7
s60	13	21	1	6
s60	14	22	1	7
s61	1	9	1	1
s61	2	10	1	2
s61	3	11	0	2
s61	4	12	1	3
s61	5	13	1	4
s61	6	14	1	5
s61	7	15	0	5
s61	8	16	3	8
s61	9	17	0	8
s61	10	18	2	9
s61	11	19	1	9
s61	12	20	5	14
s61	13	21	1	14
s61	14	22	0	13
s62	1	9	0	0
s62	2	10	1	1
s62	3	11	4	5
s62	4	12	1	6
s62	5	13	3	9
s62	6	14	1	10
s62	7	15	1	11
s62	8	16	0	11
s62	9	17	1	12
s62	10	18	0	12
s62	11	19	5	16
s62	12	20	0	12
s62	13	21	0	11
s62	14	22	1	9
s63	1	9	0	0
s63	2	10	0	0
s63	3	11	0	0
s63	4	12	1	1
s63	5	13	0	1
s63	6	14	0	1
s63	7	15	0	1
s63	8	16	2	3
s63	9	17	1	4
s63	10	18	0	4
s63	11	19	0	4
s63	12	20	3	7
s63	13	21	0	6
s63	14	22	1	7
s64	1	9	0	0
s64	2	10	0	0
s64	3	11	0	0
s64	4	12	1	1
s64	5	13	0	1
s64	6	14	1	2
s64	7	15	1	3
s64	8	16	0	3
s64	9	17	1	4
s64	10	18	0	4
s64	11	19	1	5
s64	12	20	3	8
s64	13	21	1	8
s64	14	22	0	8
s65	1	9	1	1
s65	2	10	0	1
s65	3	11	0	1
s65	4	12	1	2
s65	5	13	2	4
s65	6	14	1	5
s65	7	15	0	5
s65	8	16	3	8
s65	9	17	1	9
s65	10	18	4	12
s65	11	19	0	12
s65	12	20	2	14
s65	13	21	0	13
s65	14	22	2	13
s66	1	9	2	2
s66	2	10	1	3
s66	3	11	0	3
s66	4	12	0	3
s66	5	13	1	4
s66	6	14	0	4
s66	7	15	0	4
s66	8	16	0	4
s66	9	17	0	4
s66	10	18	3	5
s66	11	19	0	4
s66	12	20	1	5
s66	13	21	2	7
s66	14	22	0	6
s67	1	9	0	0
s67	2	10	0	0
s67	3	11	1	1
s67	4	12	0	1
s67	5	13	2	3
s67	6	14	0	3
s67	7	15	0	3
s67	8	16	5	8
s67	9	17	2	10
s67	10	18	3	13
s67	11	19	2	15
s67	12	20	1	15
s67	13	21	0	15
s67	14	22	0	13
s68	1	9	0	0
s68	2	10	0	0
s68	3	11	0	0
s68	4	12	0	0
s68	5	13	0	0
s68	6	14	0	0
s68	7	15	1	1
s68	8	16	0	1
s68	9	17	1	2
s68	10	18	0	2
s68	11	19	1	3
s68	12	20	1	4
s68	13	21	0	4
s68	14	22	0	4
s69	1	9	0	0
s69	2	10	0	0
s69	3	11	3	3
s69	4	12	1	4
s69	5	13	0	4
s69	6	14	0	4
s69	7	15	0	4
s69	8	16	0	4
s69	9	17	1	5
s69	10	18	0	5
s69	11	19	0	5
s69	12	20	0	2
s69	13	21	0	1
s69	14	22	0	1
s70	1	9	0	0
s70	2	10	1	1
s70	3	11	2	3
s70	4	12	0	3
s70	5	13	0	3
s70	6	14	0	3
s70	7	15	0	3
s70	8	16	0	3
s70	9	17	0	3
s70	10	18	0	3
s70	11	19	0	2
s70	12	20	0	0
s70	13	21	0	0
s70	14	22	0	0
s71	1	9	2	2
s71	2	10	4	6
s71	3	11	2	8
s71	4	12	4	12
s71	5	13	0	12
s71	6	14	1	13
s71	7	15	0	13
s71	8	16	1	14
s71	9	17	1	15
s71	10	18	1	14
s71	11	19	2	12
s71	12	20	1	11
s71	13	21	0	7
s71	14	22	1	8
s72	1	9	2	2
s72	2	10	0	2
s72	3	11	0	2
s72	4	12	0	2
s72	5	13	5	7
s72	6	14	1	8
s72	7	15	3	11
s72	8	16	3	14
s72	9	17	0	14
s72	10	18	2	14
s72	11	19	1	15
s72	12	20	1	16
s72	13	21	2	18
s72	14	22	1	14
s73	1	9	0	0
s73	2	10	0	0
s73	3	11	2	2
s73	4	12	0	2
s73	5	13	1	3
s73	6	14	2	5
s73	7	15	0	5
s73	8	16	0	5
s73	9	17	0	5
s73	10	18	0	5
s73	11	19	1	6
s73	12	20	0	4
s73	13	21	0	4
s73	14	22	1	4
s74	1	9	0	0
s74	2	10	1	1
s74	3	11	0	1
s74	4	12	1	2
s74	5	13	0	2
s74	6	14	1	3
s74	7	15	1	4
s74	8	16	0	4
s74	9	17	0	4
s74	10	18	1	5
s74	11	19	0	4
s74	12	20	2	6
s74	13	21	1	6
s74	14	22	0	6
s75	1	9	1	1
s75	2	10	3	4
s75	3	11	0	4
s75	4	12	1	5
s75	5	13	1	6
s75	6	14	0	6
s75	7	15	1	7
s75	8	16	1	8
s75	9	17	1	9
s75	10	18	1	9
s75	11	19	3	9
s75	12	20	1	10
s75	13	21	0	9
s75	14	22	2	10
s76	1	9	0	0
s76	2	10	1	1
s76	3	11	1	2
s76	4	12	1	3
s76	5	13	0	3
s76	6	14	0	3
s76	7	15	3	6
s76	8	16	1	7
s76	9	17	4	11
s76	10	18	1	12
s76	11	19	4	15
s76	12	20	0	14
s76	13	21	0	13
s76	14	22	5	18
s77	1	9	1	1
s77	2	10	1	2
s77	3	11	0	2
s77	4	12	0	2
s77	5	13	0	2
s77	6	14	0	2
s77	7	15	0	2
s77	8	16	4	6
s77	9	17	0	6
s77	10	18	2	7
s77	11	19	0	6
s77	12	20	2	8
s77	13	21	0	8
s77	14	22	0	8
s78	1	9	4	4
s78	2	10	1	5
s78	3	11	4	9
s78	4	12	0	9
s78	5	13	1	10
s78	6	14	0	10
s78	7	15	1	11
s78	8	16	2	13
s78	9	17	4	17
s78	10	18	1	14
s78	11	19	1	14
s78	12	20	0	10
s78	13	21	0	10
s78	14	22	0	9
s79	1	9	0	0
s79	2	10	1	1
s79	3	11	1	2
s79	4	12	0	2
s79	5	13	0	2
s79	6	14	1	3
s79	7	15	0	3
s79	8	16	1	4
s79	9	17	1	5
s79	10	18	1	6
s79	11	19	3	8
s79	12	20	0	7
s79	13	21	3	10
s79	14	22	0	10
s80	1	9	0	0
s80	2	10	1	1
s80	3	11	0	1
s80	4	12	2	3
s80	5	13	0	3
s80	6	14	1	4
s80	7	15	0	4
s80	8	16	4	8
s80	9	17	0	8
s80	10	18	2	10
s80	11	19	1	10
s80	12	20	2	12
s80	13	21	0	10
s80	14	22	1	11
s81	1	9	1	1
s81	2	10	1	2
s81	3	11	0	2
s81	4	12	1	3
s81	5	13	0	3
s81	6	14	0	3
s81	7	15	2	5
s81	8	16	0	5
s81	9	17	0	5
s81	10	18	3	7
s81	11	19	0	6
s81	12	20	4	10
s81	13	21	1	10
s81	14	22	1	11
s82	1	9	0	0
s82	2	10	1	1
s82	3	11	1	2
s82	4	12	0	2
s82	5	13	0	2
s82	6	14	1	3
s82	7	15	0	3
s82	8	16	1	4
s82	9	17	0	4
s82	10	18	1	5
s82	11	19	0	4
s82	12	20	0	3
s82	13	21	0	3
s82	14	22	0	3
s83	1	9	0	0
s83	2	10	4	4
s83	3	11	0	4
s83	4	12	0	4
s83	5	13	0	4
s83	6	14	0	4
s83	7	15	0	4
s83	8	16	2	6
s83	9	17	0	6
s83	10	18	0	6
s83	11	19	0	2
s83	12	20	1	3
s83	13	21	0	3
s83	14	22	3	6
s84	1	9	2	2
s84	2	10	0	2
s84	3	11	3	5
s84	4	12	6	11
s84	5	13	5	16
s84	6	14	3	19
s84	7	15	1	20
s84	8	16	1	21
s84	9	17	0	21
s84	10	18	1	20
s84	11	19	1	21
s84	12	20	2	20
s84	13	21	0	14
s84	14	22	1	10
s85	1	9	2	2
s85	2	10	0	2
s85	3	11	2	4
s85	4	12	0	4
s85	5	13	1	5
s85	6	14	0	5
s85	7	15	1	6
s85	8	16	1	7
s85	9	17	0	7
s85	10	18	0	5
s85	11	19	1	6
s85	12	20	0	4
s85	13	21	0	4
s85	14	22	1	4
s86	1	9	1	1
s86	2	10	1	2
s86	3	11	1	3
s86	4	12	1	4
s86	5	13	0	4
s86	6	14	2	6
s86	7	15	0	6
s86	8	16	3	9
s86	9	17	1	10
s86	10	18	1	10
s86	11	19	4	13
s86	12	20	1	13
s86	13	21	2	14
s86	14	22	3	17
s87	1	9	0	0
s87	2	10	0	0
s87	3	11	2	2
s87	4	12	0	2
s87	5	13	2	4
s87	6	14	0	4
s87	7	15	0	4
s87	8	16	0	4
s87	9	17	3	7
s87	10	18	0	7
s87	11	19	0	7
s87	12	20	1	6
s87	13	21	0	6
s87	14	22	2	6
s88	1	9	0	0
s88	2	10	0	0
s88	3	11	2	2
s88	4	12	1	3
s88	5	13	2	5
s88	6	14	1	6
s88	7	15	1	7
s88	8	16	2	9
s88	9	17	0	9
s88	10	18	1	10
s88	11	19	0	10
s88	12	20	0	8
s88	13	21	0	7
s88	14	22	0	5
s89	1	9	1	1
s89	2	10	1	2
s89	3	11	0	2
s89	4	12	2	4
s89	5	13	0	4
s89	6	14	0	4
s89	7	15	0	4
s89	8	16	1	5
s89	9	17	2	7
s89	10	18	0	6
s89	11	19	0	5
s89	12	20	1	6
s89	13	21	3	7
s89	14	22	0	7
s90	1	9	0	0
s90	2	10	0	0
s90	3	11	0	0
s90	4	12	0	0
s90	5	13	0	0
s90	6	14	0	0
s90	7	15	0	0
s90	8	16	2	2
s90	9	17	0	2
s90	10	18	0	2
s90	11	19	1	3
s90	12	20	0	3
s90	13	21	4	7
s90	14	22	4	11
s91	1	9	0	0
s91	2	10	0	0
s91	3	11	1	1
s91	4	12	0	1
s91	5	13	0	1
s91	6	14	0	1
s91	7	15	0	1
s91	8	16	0	1
s91	9	17	0	1
s91	10	18	1	2
s91	11	19	5	7
s91	12	20	0	6
